Time,Hand_WristRoot.x,Hand_WristRoot.y,Hand_WristRoot.z,ForearmStub.x,ForearmStub.y,ForearmStub.z,Thumb0.x,Thumb0.y,Thumb0.z,Thumb1.x,Thumb1.y,Thumb1.z,Thumb2.x,Thumb2.y,Thumb2.z,Thumb3.x,Thumb3.y,Thumb3.z,ThumbTip.x,ThumbTip.y,ThumbTip.z,Index1.x,Index1.y,Index1.z,Index2.x,Index2.y,Index2.z,Index3.x,Index3.y,Index3.z,IndexTip.x,IndexTip.y,IndexTip.z,Middle1.x,Middle1.y,Middle1.z,Middle2.x,Middle2.y,Middle2.z,Middle3.x,Middle3.y,Middle3.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,Ring1.x,Ring1.y,Ring1.z,Ring2.x,Ring2.y,Ring2.z,Ring3.x,Ring3.y,Ring3.z,RingTip.x,RingTip.y,RingTip.z,Pinky0.x,Pinky0.y,Pinky0.z,Pinky1.x,Pinky1.y,Pinky1.z,Pinky2.x,Pinky2.y,Pinky2.z,Pinky3.x,Pinky3.y,Pinky3.z,PinkyTip.x,PinkyTip.y,PinkyTip.z
8.263228,-0.07690486,1.175058,0.3009114,-0.07690486,1.175058,0.3009114,-0.05037455,1.171998,0.2984509,-0.02656142,1.167595,0.2884118,0.002667472,1.149669,0.2891232,0.0355975,1.136767,0.2935695,0.05623214,1.121741,0.2887801,0.02123059,1.210412,0.2938615,0.04810676,1.188393,0.3136953,0.04206143,1.164504,0.3207643,0.02633706,1.146954,0.322342,0.01201658,1.221388,0.3125727,0.04070111,1.192658,0.3326257,0.03168902,1.165254,0.3361355,0.01066395,1.15139,0.3283424,0.001327351,1.220563,0.3317122,0.03006795,1.195761,0.3475505,0.02365956,1.168475,0.3478385,0.003137954,1.156703,0.3377549,-0.0490373,1.191822,0.3312664,-0.01101752,1.214507,0.3502042,0.01631447,1.200096,0.3599694,0.01897648,1.178846,0.3593479,0.00711707,1.162029,0.3487184
8.277366,-0.07724559,1.177205,0.299714,-0.07724559,1.177205,0.299714,-0.05079545,1.175489,0.2956248,-0.02842178,1.174247,0.2820195,0.002301425,1.161028,0.2744346,0.03672457,1.152388,0.2711128,0.05820537,1.142025,0.2608324,0.01933992,1.216721,0.2933973,0.04785573,1.193131,0.3085935,0.04438259,1.168108,0.312951,0.0304629,1.149033,0.3132944,0.01076646,1.224554,0.3139062,0.04127973,1.194332,0.3282572,0.03457761,1.166059,0.3286801,0.01424289,1.151532,0.3202859,0.001084916,1.220602,0.3331912,0.03127173,1.194814,0.3439494,0.02710199,1.167241,0.3411082,0.007127494,1.154931,0.3305787,-0.04838125,1.190426,0.3308768,-0.01013003,1.21151,0.3511517,0.01781642,1.196312,0.3573237,0.02206417,1.175568,0.3540551,0.01183835,1.158586,0.3420766
8.290926,-0.07756501,1.178983,0.2987882,-0.07756501,1.178983,0.2987882,-0.05130997,1.178807,0.2933184,-0.03043299,1.181006,0.2776168,0.000252679,1.172979,0.2645735,0.0346907,1.168988,0.2562835,0.05625653,1.163276,0.2429867,0.0174057,1.222417,0.2938677,0.04733476,1.197999,0.3042853,0.04603779,1.172426,0.3055419,0.03370829,1.152335,0.3041004,0.009630144,1.226965,0.3156469,0.04168466,1.196141,0.3241777,0.03699657,1.167616,0.3212104,0.01733308,1.152736,0.3118859,0.001029596,1.219986,0.3345835,0.03239971,1.19398,0.340207,0.03007336,1.166744,0.3340034,0.01061623,1.154273,0.322722,-0.04759503,1.188693,0.330198,-0.009018131,1.208055,0.3515453,0.01934785,1.192583,0.3540049,0.02466615,1.172724,0.3479731,0.01573265,1.15627,0.3343389
8.305614,-0.07766885,1.177725,0.2987932,-0.07766885,1.177725,0.2987932,-0.0516668,1.17873,0.2923002,-0.03268328,1.183975,0.2749987,-0.002949089,1.183017,0.2579358,0.02995874,1.186002,0.2445643,0.04961151,1.186291,0.2275881,0.01611397,1.22373,0.2944932,0.04855421,1.201448,0.3016834,0.05111513,1.175946,0.3011564,0.04280742,1.153944,0.2989992,0.009163633,1.225906,0.3169081,0.04429598,1.197802,0.3220274,0.04456544,1.169097,0.3175041,0.02893801,1.150043,0.3081372,0.001504116,1.216878,0.3353768,0.03508087,1.193299,0.3383168,0.0369446,1.166499,0.3303157,0.02067868,1.15076,0.3181062,-0.04661699,1.185,0.329808,-0.007583052,1.203083,0.3514439,0.02112003,1.188055,0.3520444,0.02790716,1.169279,0.3442708,0.02115606,1.153214,0.3290139
8.318969,-0.07786882,1.176056,0.2987429,-0.07786882,1.176056,0.2987429,-0.05218095,1.178329,0.2913778,-0.03500346,1.186505,0.2733414,-0.006903782,1.191525,0.2543311,0.02330747,1.200785,0.2378338,0.04015955,1.206347,0.2188713,0.01469981,1.224533,0.2953962,0.04871327,1.203929,0.2997666,0.05411884,1.179022,0.2970021,0.04915729,1.156239,0.2932545,0.008631803,1.224323,0.3181692,0.04574791,1.198446,0.319935,0.04955342,1.170421,0.3132585,0.03750574,1.14939,0.3028863,0.00192225,1.213338,0.3359334,0.03717194,1.192152,0.3367221,0.04248012,1.166546,0.3266284,0.02946509,1.149227,0.3127707,-0.04572589,1.180999,0.3290985,-0.006214663,1.197812,0.3508919,0.02343536,1.184739,0.35066,0.03244223,1.167461,0.3417507,0.02877583,1.151796,0.3250888
8.332994,-0.07689905,1.170337,0.3038239,-0.07689905,1.170337,0.3038239,-0.05160156,1.173449,0.2954794,-0.03545113,1.183103,0.2772259,-0.008581206,1.192558,0.2581266,0.01943636,1.206535,0.2410885,0.03422996,1.215896,0.2219047,0.01487581,1.220228,0.2995344,0.04917212,1.199718,0.3014424,0.05446228,1.17511,0.2965758,0.04935423,1.152692,0.2911858,0.009857923,1.218442,0.3224931,0.04721238,1.192903,0.3208485,0.05079645,1.16542,0.3121102,0.03824273,1.145138,0.3008845,0.004089862,1.206224,0.3397763,0.03948388,1.185391,0.3374865,0.04435056,1.160558,0.3254315,0.03067379,1.144162,0.3110956,-0.04345889,1.173735,0.3329662,-0.003181808,1.189639,0.3540269,0.02652684,1.17695,0.3514859,0.03516304,1.160389,0.3409904,0.03062498,1.145882,0.3235141
8.346567,-0.07624429,1.166258,0.3075458,-0.07624429,1.166258,0.3075458,-0.05138487,1.170274,0.298318,-0.03629057,1.181422,0.2800117,-0.01075786,1.194472,0.2611975,0.0151629,1.212205,0.2443369,0.02788162,1.224648,0.2254185,0.01466848,1.217637,0.3025273,0.04917756,1.197406,0.3019279,0.052329,1.173048,0.2945802,0.04526883,1.151657,0.2874883,0.01070886,1.214275,0.3255162,0.04814707,1.189304,0.3204991,0.05142528,1.162502,0.3097574,0.03842899,1.142949,0.2977675,0.005863912,1.200866,0.3421894,0.04125749,1.180596,0.3368599,0.04559901,1.156662,0.3229303,0.0312598,1.141196,0.3082137,-0.04156847,1.168214,0.3353455,-0.000569493,1.183278,0.3556165,0.02907829,1.17112,0.3507949,0.03727568,1.155378,0.338793,0.03184681,1.142064,0.3206354
8.360369,-0.07280049,1.158443,0.3146491,-0.07280049,1.158443,0.3146491,-0.04852147,1.163274,0.304331,-0.03457898,1.175538,0.2858258,-0.01054724,1.19163,0.2673953,0.0118931,1.213191,0.250011,0.02070518,1.228404,0.230895,0.01708073,1.211347,0.3073917,0.05045156,1.189685,0.3031845,0.05025879,1.165706,0.2941205,0.04033015,1.145689,0.2864731,0.01439868,1.206805,0.3303622,0.04940818,1.17978,0.3206507,0.04903233,1.15356,0.3081258,0.03313779,1.136084,0.2964221,0.01061691,1.192525,0.346581,0.04359708,1.170147,0.336405,0.04378699,1.146941,0.3206843,0.02630322,1.133994,0.3069704,-0.0367126,1.159548,0.3406396,0.005126216,1.174207,0.3594385,0.03311753,1.160681,0.3502952,0.03874962,1.145336,0.3364446,0.03027631,1.133654,0.3183283
8.374285,-0.07036877,1.152756,0.3198919,-0.07036877,1.152756,0.3198919,-0.04672892,1.158455,0.3085805,-0.03396086,1.171847,0.2900102,-0.01141602,1.190521,0.2721434,0.008004434,1.215094,0.2551243,0.01374144,1.232427,0.236654,0.01834341,1.207296,0.3106348,0.05030286,1.184522,0.3028566,0.0472291,1.161233,0.2925905,0.0350014,1.142576,0.2848367,0.01693207,1.201582,0.3334565,0.04981726,1.173712,0.3195935,0.04640888,1.148353,0.3058186,0.02832855,1.132668,0.2947686,0.01418733,1.186462,0.3491125,0.04501294,1.163275,0.3348236,0.0419381,1.141079,0.317984,0.02226286,1.130118,0.3055699,-0.03297776,1.153114,0.3439927,0.009609006,1.167449,0.3613022,0.03597941,1.153543,0.348603,0.03957042,1.138847,0.3334316,0.02883257,1.128542,0.3156849
8.387562,-0.06850332,1.148255,0.3240992,-0.06850332,1.148255,0.3240992,-0.04556246,1.154877,0.3118869,-0.03399548,1.16941,0.2933873,-0.01292421,1.190389,0.2762968,0.004084773,1.217361,0.2603656,0.007569045,1.236439,0.2430912,0.01890694,1.204539,0.3130672,0.04950865,1.181305,0.3019214,0.04413079,1.158833,0.2908174,0.03019673,1.141345,0.2832189,0.01876564,1.197662,0.3356096,0.04963186,1.169646,0.3179265,0.04388615,1.145226,0.3032593,0.02426735,1.130906,0.2930102,0.017036,1.181733,0.3505936,0.04581209,1.158466,0.3326317,0.0402195,1.137332,0.3150886,0.01903038,1.127817,0.3040494,-0.02990824,1.147969,0.3462216,0.01334289,1.162063,0.3620162,0.03808453,1.148337,0.3462204,0.03991197,1.134408,0.330044,0.02734095,1.125284,0.3128632
8.401865,-0.06496003,1.14467,0.3280685,-0.06496003,1.14467,0.3280685,-0.04324409,1.152004,0.3141431,-0.03345196,1.167513,0.2954137,-0.01405912,1.189381,0.2774717,0.00115817,1.217258,0.2612878,0.002785519,1.237176,0.2447004,0.02106036,1.201842,0.3118784,0.05056545,1.179382,0.2968604,0.04264164,1.157843,0.2854368,0.02693675,1.14152,0.2787533,0.02300008,1.193841,0.3339623,0.05098836,1.16604,0.3117333,0.0404714,1.143121,0.2972903,0.01917148,1.129981,0.2890051,0.02266038,1.177171,0.3482194,0.04790367,1.153727,0.3257433,0.03924949,1.133715,0.3081278,0.01754667,1.124142,0.2981913,-0.02448787,1.143453,0.3464963,0.02003681,1.156935,0.3589273,0.04174937,1.143179,0.3391941,0.04076824,1.130073,0.3222736,0.02732368,1.121405,0.3055239
8.415508,-0.06222203,1.141431,0.3315638,-0.06222203,1.141431,0.3315638,-0.04185854,1.149568,0.3161234,-0.03383329,1.166071,0.2974031,-0.016179,1.188905,0.2788799,-0.002563909,1.217649,0.2627837,-0.002545554,1.238378,0.2471378,0.02195687,1.199777,0.3105915,0.05004644,1.178258,0.291925,0.03996086,1.157647,0.2804938,0.02291101,1.142301,0.2748781,0.02589063,1.19068,0.3319746,0.05064169,1.163406,0.3056334,0.0364051,1.141983,0.2921107,0.01388372,1.129784,0.2858671,0.02684943,1.173309,0.3453388,0.0484183,1.150214,0.3190062,0.0370726,1.131298,0.3017094,0.01478112,1.121853,0.2930345,-0.02024762,1.139486,0.346173,0.02521396,1.152545,0.3551981,0.04377767,1.139234,0.3322142,0.04028066,1.127014,0.314967,0.02575192,1.11893,0.2988418
8.429719,-0.056151,1.136379,0.3332859,-0.056151,1.136379,0.3332859,-0.03754711,1.145572,0.3162959,-0.03157829,1.163125,0.2977621,-0.01605486,1.187003,0.2786564,-0.004301712,1.216616,0.2626702,-0.006027754,1.238073,0.2481405,0.02502699,1.19677,0.3069578,0.05129128,1.176717,0.2844059,0.03900336,1.157006,0.2735565,0.02107344,1.142221,0.2693559,0.03121045,1.186594,0.3272968,0.05332672,1.161082,0.2971253,0.03634992,1.140856,0.2849922,0.01339819,1.128653,0.2805975,0.03365909,1.168548,0.3395286,0.05085199,1.146238,0.3095506,0.03588308,1.128624,0.2936955,0.01265415,1.119645,0.2872787,-0.01287883,1.134163,0.3433693,0.03318686,1.14727,0.3483621,0.04755862,1.134631,0.3222128,0.04038864,1.123459,0.305396,0.02385171,1.116281,0.2908548
